location_id,location_name,sensor_id,datetime_utc,pm25_ug_m3,latitude,longitude,provider,owner
135,Prabadang Rehabiltation Center,5077838,2026-08-26 05:00:00+00:00,16.1,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 06:00:00+00:00,16.2,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 07:00:00+00:00,15.9,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 08:00:00+00:00,15.7,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 09:00:00+00:00,15.4,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 10:00:00+00:00,15.1,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 11:00:00+00:00,14.9,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 12:00:00+00:00,14.4,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 13:00:00+00:00,14.3,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 14:00:00+00:00,14.2,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 15:00:00+00:00,14.3,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
135,Prabadang Rehabiltation Center,5077838,2026-08-26 16:00:00+00:00,14.3,13.664087,100.543436,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 05:00:00+00:00,7.1,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 06:00:00+00:00,6.8,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 07:00:00+00:00,6.6,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 08:00:00+00:00,6.4,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 09:00:00+00:00,6.1,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 10:00:00+00:00,5.8,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 11:00:00+00:00,5.6,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 12:00:00+00:00,5.6,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 13:00:00+00:00,5.6,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 14:00:00+00:00,5.4,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 15:00:00+00:00,5.3,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
701,Sukhothai Thammathirat Open University,1304255,2026-08-26 16:00:00+00:00,5.2,13.907861,100.535641,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 05:00:00+00:00,13.2,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 06:00:00+00:00,13.1,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 07:00:00+00:00,13.0,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 08:00:00+00:00,13.0,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 09:00:00+00:00,13.1,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 10:00:00+00:00,13.2,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 11:00:00+00:00,13.1,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 12:00:00+00:00,12.8,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 13:00:00+00:00,12.8,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 14:00:00+00:00,12.7,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 15:00:00+00:00,12.5,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
717,Pluakdaeng District Health Office,1304268,2026-08-26 16:00:00+00:00,12.2,12.97378333,101.21285,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 05:00:00+00:00,12.6,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 06:00:00+00:00,12.6,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 07:00:00+00:00,12.8,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 08:00:00+00:00,12.9,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 09:00:00+00:00,13.0,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 10:00:00+00:00,12.8,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 11:00:00+00:00,10.3,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 12:00:00+00:00,10.3,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 13:00:00+00:00,10.2,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 14:00:00+00:00,10.0,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 15:00:00+00:00,9.9,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
906,Residence for Dept. of Mineral Resources,1304207,2026-08-26 16:00:00+00:00,9.9,13.652141,100.531805,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 05:00:00+00:00,12.6,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 06:00:00+00:00,12.5,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 07:00:00+00:00,12.5,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 08:00:00+00:00,12.6,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 09:00:00+00:00,12.3,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 10:00:00+00:00,12.0,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 11:00:00+00:00,12.0,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 12:00:00+00:00,12.1,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 13:00:00+00:00,11.7,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 14:00:00+00:00,11.6,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 15:00:00+00:00,11.5,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2167,Highway District,1304205,2026-08-26 16:00:00+00:00,11.5,13.7054879,100.315622,Air4Thai,Unknown Governmental Organization
2326,Thai Meteorological Department,1304072,2026-08-26 05:00:00+00:00,11.0,13.666183,100.605742,Air4Thai,Unknown Governmental Organization
2326,Thai Meteorological Department,1304072,2026-08-26 07:00:00+00:00,10.8,13.666183,100.605742,Air4Thai,Unknown Governmental Organization
2326,Thai Meteorological Department,1304072,2026-08-26 08:00:00+00:00,10.7,13.666183,100.605742,Air4Thai,Unknown Governmental Organization
2326,Thai Meteorological Department,1304072,2026-08-26 09:00:00+00:00,10.6,13.666183,100.605742,Air4Thai,Unknown Governmental Organization
2326,Thai Meteorological Department,1304072,2026-08-26 10:00:00+00:00,10.4,13.666183,100.605742,Air4Thai,Unknown Governmental Organization
2326,Thai Meteorological Department,1304072,2026-08-26 15:00:00+00:00,10.0,13.666183,100.605742,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 05:00:00+00:00,10.3,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 06:00:00+00:00,10.4,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 07:00:00+00:00,10.4,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 08:00:00+00:00,10.4,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 09:00:00+00:00,10.3,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 10:00:00+00:00,10.0,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 11:00:00+00:00,10.0,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 12:00:00+00:00,10.0,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 13:00:00+00:00,10.1,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 14:00:00+00:00,10.2,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 15:00:00+00:00,10.2,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2328,"Natural Resources and Environment Office, Chiangrai",1304242,2026-08-26 16:00:00+00:00,10.0,19.909217,99.823467,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 05:00:00+00:00,12.6,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 06:00:00+00:00,12.5,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 07:00:00+00:00,12.2,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 08:00:00+00:00,12.4,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 09:00:00+00:00,12.4,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 10:00:00+00:00,12.1,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 11:00:00+00:00,11.9,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 12:00:00+00:00,11.5,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 13:00:00+00:00,11.2,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 14:00:00+00:00,10.9,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 15:00:00+00:00,10.9,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2352,Thonburi Power Sub-Station,5077771,2026-08-26 16:00:00+00:00,11.7,13.727622,100.486568,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 05:00:00+00:00,10.4,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 06:00:00+00:00,10.3,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 07:00:00+00:00,10.4,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 08:00:00+00:00,10.1,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 09:00:00+00:00,10.1,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 10:00:00+00:00,9.8,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 11:00:00+00:00,9.6,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 12:00:00+00:00,9.6,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 13:00:00+00:00,9.6,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 14:00:00+00:00,9.7,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 15:00:00+00:00,9.7,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2375,Bodindecha Sing Singhaseni School,1304120,2026-08-26 16:00:00+00:00,9.4,13.769634,100.614567,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 05:00:00+00:00,15.8,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 06:00:00+00:00,15.5,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 07:00:00+00:00,15.4,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 08:00:00+00:00,19.9,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 09:00:00+00:00,15.0,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 10:00:00+00:00,14.5,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 11:00:00+00:00,14.2,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 12:00:00+00:00,13.8,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 13:00:00+00:00,13.3,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 14:00:00+00:00,13.0,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 15:00:00+00:00,12.2,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2376,Samut Sakhon Wittayalai School,1304154,2026-08-26 16:00:00+00:00,11.3,13.5502631,100.2647676,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 05:00:00+00:00,17.6,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 06:00:00+00:00,17.4,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 07:00:00+00:00,17.3,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 08:00:00+00:00,17.2,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 09:00:00+00:00,17.2,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 10:00:00+00:00,16.7,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 11:00:00+00:00,16.4,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 12:00:00+00:00,16.1,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 13:00:00+00:00,16.0,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 14:00:00+00:00,15.5,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 15:00:00+00:00,15.0,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2407,Municipality Office Tungsadao,1304052,2026-08-26 16:00:00+00:00,14.4,13.588500000000002,101.28633329999998,Air4Thai,Unknown Governmental Organization
2411,Health Promotion Hospital Banthasri,1304059,2026-08-26 05:00:00+00:00,10.6,18.4267833,99.7576333,Air4Thai,Unknown Governmental Organization
2411,Health Promotion Hospital Banthasri,1304059,2026-08-26 07:00:00+00:00,10.4,18.4267833,99.7576333,Air4Thai,Unknown Governmental Organization
2411,Health Promotion Hospital Banthasri,1304059,2026-08-26 08:00:00+00:00,10.3,18.4267833,99.7576333,Air4Thai,Unknown Governmental Organization
2411,Health Promotion Hospital Banthasri,1304059,2026-08-26 09:00:00+00:00,10.2,18.4267833,99.7576333,Air4Thai,Unknown Governmental Organization
2411,Health Promotion Hospital Banthasri,1304059,2026-08-26 10:00:00+00:00,10.1,18.4267833,99.7576333,Air4Thai,Unknown Governmental Organization
2411,Health Promotion Hospital Banthasri,1304059,2026-08-26 15:00:00+00:00,9.8,18.4267833,99.7576333,Air4Thai,Unknown Governmental Organization
2433,Nonsi Witthaya School,1304284,2026-08-26 05:00:00+00:00,10.9,13.70806667,100.5473333,Air4Thai,Unknown Governmental Organization
2433,Nonsi Witthaya School,1304284,2026-08-26 07:00:00+00:00,10.0,13.70806667,100.5473333,Air4Thai,Unknown Governmental Organization
2433,Nonsi Witthaya School,1304284,2026-08-26 08:00:00+00:00,10.6,13.70806667,100.5473333,Air4Thai,Unknown Governmental Organization
2433,Nonsi Witthaya School,1304284,2026-08-26 09:00:00+00:00,10.5,13.70806667,100.5473333,Air4Thai,Unknown Governmental Organization
2433,Nonsi Witthaya School,1304284,2026-08-26 10:00:00+00:00,10.3,13.70806667,100.5473333,Air4Thai,Unknown Governmental Organization
2433,Nonsi Witthaya School,1304284,2026-08-26 15:00:00+00:00,9.9,13.70806667,100.5473333,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 05:00:00+00:00,12.9,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 06:00:00+00:00,12.8,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 07:00:00+00:00,12.8,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 08:00:00+00:00,12.6,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 09:00:00+00:00,12.6,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 10:00:00+00:00,12.5,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 11:00:00+00:00,12.3,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 12:00:00+00:00,12.3,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 13:00:00+00:00,12.2,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 14:00:00+00:00,12.3,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 15:00:00+00:00,12.2,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
5545,Chulalongkorn Hospital,1304222,2026-08-26 16:00:00+00:00,11.9,13.729852,100.536501,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 05:00:00+00:00,20.2,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 06:00:00+00:00,20.2,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 07:00:00+00:00,19.8,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 08:00:00+00:00,19.8,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 09:00:00+00:00,19.7,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 10:00:00+00:00,19.7,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 11:00:00+00:00,19.6,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 12:00:00+00:00,19.4,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 13:00:00+00:00,19.4,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 14:00:00+00:00,19.4,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 15:00:00+00:00,19.2,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7747,Hydrogeological Group Water Resources Regional Office4 khonkaen,1304249,2026-08-26 16:00:00+00:00,18.8,16.44538333,102.83525,Air4Thai,Unknown Governmental Organization
7840,Laem Chabang Municipal Stadium,1304350,2026-08-26 11:00:00+00:00,8.5,13.11923333,100.91855,Air4Thai,Unknown Governmental Organization
7840,Laem Chabang Municipal Stadium,1304350,2026-08-26 12:00:00+00:00,8.4,13.11923333,100.91855,Air4Thai,Unknown Governmental Organization
7840,Laem Chabang Municipal Stadium,1304350,2026-08-26 13:00:00+00:00,8.2,13.11923333,100.91855,Air4Thai,Unknown Governmental Organization
7840,Laem Chabang Municipal Stadium,1304350,2026-08-26 14:00:00+00:00,8.2,13.11923333,100.91855,Air4Thai,Unknown Governmental Organization
7840,Laem Chabang Municipal Stadium,1304350,2026-08-26 15:00:00+00:00,7.9,13.11923333,100.91855,Air4Thai,Unknown Governmental Organization
7840,Laem Chabang Municipal Stadium,1304350,2026-08-26 16:00:00+00:00,7.4,13.11923333,100.91855,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 05:00:00+00:00,9.7,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 06:00:00+00:00,10.1,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 07:00:00+00:00,10.6,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 08:00:00+00:00,11.1,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 09:00:00+00:00,11.6,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 10:00:00+00:00,12.1,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 11:00:00+00:00,12.6,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 12:00:00+00:00,12.8,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 13:00:00+00:00,12.8,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 14:00:00+00:00,12.8,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 15:00:00+00:00,12.8,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
7846,"Field Crop Research Center, Rayong",1611423,2026-08-26 16:00:00+00:00,12.9,12.73518333,101.13565,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 05:00:00+00:00,11.7,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 06:00:00+00:00,11.4,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 07:00:00+00:00,11.4,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 08:00:00+00:00,11.5,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 09:00:00+00:00,11.5,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 10:00:00+00:00,11.4,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 11:00:00+00:00,11.2,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 12:00:00+00:00,11.3,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 13:00:00+00:00,11.7,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 14:00:00+00:00,12.3,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
225567,Maesai Health Office,1304055,2026-08-26 15:00:00+00:00,12.7,20.427325,99.883842,Air4Thai,Unknown Governmental Organization
