date,time,pm25,pm10,station_name,lat,lon
2021-01-01,00:00,22.0,36.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,01:00,21.0,33.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,02:00,17.0,28.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,03:00,16.0,32.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,04:00,17.0,35.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,05:00,15.0,30.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,06:00,14.0,24.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,07:00,12.0,21.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,08:00,17.0,26.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,09:00,14.0,28.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,10:00,12.0,25.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,11:00,12.0,23.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,12:00,12.0,24.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,13:00,13.0,26.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,14:00,12.0,28.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,15:00,11.0,26.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,16:00,11.0,22.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,17:00,13.0,25.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,18:00,13.0,27.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,19:00,17.0,30.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,20:00,20.0,33.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,21:00,21.0,35.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,22:00,28.0,40.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-01,23:00,32.0,46.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,00:00,33.0,48.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,01:00,27.0,40.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,02:00,23.0,37.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,03:00,21.0,36.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,04:00,23.0,36.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,05:00,26.0,41.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,06:00,28.0,40.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,07:00,24.0,37.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,08:00,23.0,35.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,09:00,23.0,34.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
2021-01-02,10:00,19.0,30.0,Samut Sakhon Provincial Public Health Office,13.42773482,100.024457
