date,time,pm25,pm10,station_name,lat,lon
2021-01-01,00:00,30.0,38.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,01:00,27.0,32.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,02:00,26.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,03:00,26.0,38.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,04:00,28.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,05:00,30.0,35.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,06:00,28.0,34.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,07:00,26.0,34.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,08:00,24.0,31.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,09:00,22.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,10:00,22.0,29.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,11:00,22.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,12:00,13.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,13:00,8.0,29.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,14:00,6.0,29.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,15:00,7.0,29.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,16:00,10.0,29.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,17:00,13.0,29.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,18:00,12.0,31.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,19:00,12.0,35.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,20:00,24.0,43.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,21:00,40.0,50.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,22:00,46.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-01,23:00,47.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,00:00,44.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,01:00,50.0,58.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,02:00,52.0,60.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,03:00,45.0,58.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,04:00,31.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,05:00,27.0,50.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,06:00,26.0,44.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,07:00,25.0,39.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,08:00,24.0,35.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,09:00,27.0,35.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,10:00,28.0,33.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,11:00,27.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,12:00,26.0,29.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,13:00,25.0,28.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,14:00,25.0,28.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,15:00,25.0,28.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,16:00,20.0,28.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,17:00,17.0,28.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,18:00,17.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,19:00,20.0,34.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,20:00,9.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,21:00,14.0,41.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,22:00,22.0,49.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-02,23:00,35.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,00:00,50.0,62.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,01:00,50.0,58.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,02:00,45.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,03:00,46.0,60.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,04:00,48.0,62.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,05:00,50.0,59.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,06:00,50.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,07:00,45.0,54.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,08:00,39.0,51.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,09:00,40.0,49.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,10:00,40.0,46.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,11:00,42.0,46.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,12:00,33.0,40.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,13:00,26.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,14:00,23.0,37.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,15:00,23.0,35.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,16:00,25.0,35.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,17:00,25.0,37.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,18:00,25.0,42.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,19:00,25.0,49.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,20:00,31.0,48.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,21:00,43.0,53.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,22:00,51.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-03,23:00,58.0,63.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,00:00,65.0,67.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,01:00,67.0,70.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,02:00,63.0,73.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,03:00,56.0,74.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,04:00,46.0,66.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,05:00,40.0,61.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,06:00,41.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,07:00,45.0,54.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,08:00,46.0,55.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,09:00,47.0,55.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,10:00,47.0,53.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,11:00,42.0,50.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,12:00,36.0,43.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,13:00,30.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,14:00,26.0,33.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,15:00,17.0,31.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,16:00,12.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,17:00,10.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,18:00,13.0,33.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,19:00,12.0,37.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,20:00,6.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,21:00,8.0,35.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,22:00,20.0,47.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-04,23:00,33.0,53.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,00:00,40.0,62.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,01:00,42.0,66.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,02:00,37.0,67.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,03:00,33.0,62.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,04:00,43.0,64.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,05:00,46.0,61.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,06:00,43.0,59.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,07:00,40.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,08:00,38.0,56.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,09:00,42.0,54.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,10:00,48.0,53.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,11:00,46.0,49.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,12:00,27.0,43.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,13:00,16.0,40.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,14:00,18.0,38.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,15:00,22.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,16:00,23.0,37.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,17:00,21.0,36.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,18:00,16.0,40.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,19:00,18.0,38.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,20:00,29.0,43.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,21:00,44.0,52.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,22:00,53.0,64.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-05,23:00,53.0,78.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,00:00,52.0,80.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,01:00,51.0,76.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,02:00,47.0,74.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,03:00,36.0,66.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,04:00,22.0,60.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,05:00,20.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,06:00,26.0,53.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,07:00,33.0,53.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,08:00,43.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,09:00,44.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,10:00,42.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,11:00,49.0,52.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,12:00,48.0,51.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,13:00,48.0,51.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,14:00,31.0,47.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,15:00,18.0,44.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,16:00,21.0,44.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,17:00,16.0,37.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,18:00,18.0,37.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,19:00,20.0,41.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,20:00,12.0,41.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,21:00,18.0,47.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,22:00,29.0,60.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-06,23:00,43.0,75.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,00:00,50.0,81.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,01:00,52.0,77.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,02:00,50.0,73.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,03:00,47.0,71.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,04:00,49.0,63.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,05:00,45.0,58.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,06:00,41.0,53.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,07:00,38.0,47.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,08:00,39.0,47.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,09:00,43.0,45.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,10:00,47.0,49.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,11:00,42.0,49.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,12:00,22.0,39.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,13:00,9.0,32.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,14:00,9.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,15:00,16.0,30.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,16:00,16.0,31.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,17:00,15.0,33.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,18:00,11.0,37.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,19:00,13.0,42.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,20:00,31.0,46.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,21:00,42.0,48.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,22:00,46.0,52.0,Kanchanaburi Meteorological Station,14.022425,99.536118
2021-01-07,23:00,46.0,57.0,Kanchanaburi Meteorological Station,14.022425,99.536118
