date,time,pm25,pm10,station_name,lat,lon
2021-01-01,00:00,3.0,9.0,Satun City Hall,6.624686,100.066212
2021-01-01,01:00,6.0,12.0,Satun City Hall,6.624686,100.066212
2021-01-01,02:00,9.0,21.0,Satun City Hall,6.624686,100.066212
2021-01-01,03:00,11.0,29.0,Satun City Hall,6.624686,100.066212
2021-01-01,04:00,11.0,34.0,Satun City Hall,6.624686,100.066212
2021-01-01,05:00,12.0,44.0,Satun City Hall,6.624686,100.066212
2021-01-01,06:00,16.0,55.0,Satun City Hall,6.624686,100.066212
2021-01-01,07:00,18.0,65.0,Satun City Hall,6.624686,100.066212
2021-01-01,08:00,20.0,74.0,Satun City Hall,6.624686,100.066212
2021-01-01,09:00,22.0,83.0,Satun City Hall,6.624686,100.066212
2021-01-01,10:00,25.0,98.0,Satun City Hall,6.624686,100.066212
2021-01-01,11:00,29.0,115.0,Satun City Hall,6.624686,100.066212
2021-01-01,12:00,29.0,127.0,Satun City Hall,6.624686,100.066212
2021-01-01,13:00,28.0,129.0,Satun City Hall,6.624686,100.066212
2021-01-01,14:00,23.0,106.0,Satun City Hall,6.624686,100.066212
2021-01-01,15:00,20.0,89.0,Satun City Hall,6.624686,100.066212
2021-01-01,16:00,20.0,80.0,Satun City Hall,6.624686,100.066212
2021-01-01,17:00,18.0,81.0,Satun City Hall,6.624686,100.066212
2021-01-01,18:00,16.0,73.0,Satun City Hall,6.624686,100.066212
2021-01-01,19:00,17.0,70.0,Satun City Hall,6.624686,100.066212
2021-01-01,20:00,16.0,67.0,Satun City Hall,6.624686,100.066212
2021-01-01,21:00,16.0,63.0,Satun City Hall,6.624686,100.066212
2021-01-01,22:00,19.0,72.0,Satun City Hall,6.624686,100.066212
2021-01-01,23:00,20.0,73.0,Satun City Hall,6.624686,100.066212
2021-01-02,00:00,18.0,67.0,Satun City Hall,6.624686,100.066212
2021-01-02,01:00,15.0,61.0,Satun City Hall,6.624686,100.066212
2021-01-02,02:00,13.0,57.0,Satun City Hall,6.624686,100.066212
2021-01-02,03:00,12.0,52.0,Satun City Hall,6.624686,100.066212
2021-01-02,04:00,11.0,48.0,Satun City Hall,6.624686,100.066212
2021-01-02,05:00,10.0,34.0,Satun City Hall,6.624686,100.066212
2021-01-02,06:00,7.0,22.0,Satun City Hall,6.624686,100.066212
2021-01-02,07:00,6.0,21.0,Satun City Hall,6.624686,100.066212
2021-01-02,08:00,9.0,27.0,Satun City Hall,6.624686,100.066212
2021-01-02,09:00,10.0,27.0,Satun City Hall,6.624686,100.066212
2021-01-02,10:00,12.0,28.0,Satun City Hall,6.624686,100.066212
2021-01-02,11:00,14.0,45.0,Satun City Hall,6.624686,100.066212
2021-01-02,12:00,16.0,57.0,Satun City Hall,6.624686,100.066212
2021-01-02,13:00,16.0,57.0,Satun City Hall,6.624686,100.066212
2021-01-02,14:00,19.0,67.0,Satun City Hall,6.624686,100.066212
2021-01-02,15:00,22.0,79.0,Satun City Hall,6.624686,100.066212
2021-01-02,16:00,21.0,76.0,Satun City Hall,6.624686,100.066212
2021-01-02,17:00,17.0,71.0,Satun City Hall,6.624686,100.066212
2021-01-02,18:00,16.0,67.0,Satun City Hall,6.624686,100.066212
2021-01-02,19:00,15.0,74.0,Satun City Hall,6.624686,100.066212
2021-01-02,20:00,15.0,69.0,Satun City Hall,6.624686,100.066212
2021-01-02,21:00,12.0,43.0,Satun City Hall,6.624686,100.066212
2021-01-02,22:00,6.0,14.0,Satun City Hall,6.624686,100.066212
2021-01-02,23:00,4.0,7.0,Satun City Hall,6.624686,100.066212
2021-01-03,00:00,4.0,15.0,Satun City Hall,6.624686,100.066212
