date,time,pm25,pm10,station_name,lat,lon
2021-01-01,00:00,17.0,34.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,01:00,16.0,30.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,02:00,20.0,37.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,03:00,19.0,33.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,04:00,19.0,24.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,05:00,20.0,25.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,06:00,21.0,26.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,07:00,18.0,23.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,08:00,20.0,25.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,09:00,21.0,33.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,10:00,21.0,30.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,11:00,22.0,43.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,12:00,23.0,31.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,13:00,22.0,33.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,14:00,21.0,37.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,15:00,18.0,35.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,16:00,24.0,39.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,17:00,17.0,37.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,18:00,19.0,39.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,19:00,22.0,42.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,20:00,24.0,46.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,21:00,33.0,54.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,22:00,33.0,51.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-01,23:00,22.0,42.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-02,00:00,17.0,34.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-02,01:00,18.0,29.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-02,02:00,15.0,30.0,Municipal Waste Water Pumping Station,14.979726,102.098301
2021-01-02,03:00,19.0,25.0,Municipal Waste Water Pumping Station,14.979726,102.098301
