date,time,pm25,pm10,station_name,lat,lon
2021-01-01,00:00,16.0,41.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,01:00,15.0,41.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,02:00,17.0,39.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,03:00,15.0,38.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,04:00,13.0,36.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,05:00,10.0,33.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,06:00,10.0,30.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,07:00,11.0,30.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,08:00,8.0,30.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,09:00,14.0,31.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,10:00,17.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,11:00,18.0,27.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,12:00,16.0,25.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,13:00,14.0,23.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,14:00,10.0,22.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,15:00,9.0,23.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,16:00,11.0,24.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,17:00,18.0,26.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,18:00,19.0,27.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,19:00,20.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,20:00,27.0,35.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,21:00,31.0,39.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,22:00,28.0,36.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-01,23:00,22.0,32.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,00:00,19.0,30.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,01:00,17.0,28.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,02:00,15.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,03:00,17.0,30.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,04:00,18.0,30.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,05:00,17.0,30.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,06:00,16.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,07:00,18.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,08:00,22.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,09:00,21.0,28.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,10:00,21.0,28.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,11:00,20.0,26.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,12:00,17.0,26.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,13:00,15.0,26.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,14:00,14.0,27.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,15:00,14.0,27.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,16:00,15.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,17:00,15.0,29.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,18:00,13.0,32.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,19:00,16.0,39.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,20:00,16.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,21:00,22.0,52.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,22:00,27.0,51.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-02,23:00,28.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,00:00,27.0,46.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,01:00,30.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,02:00,35.0,51.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,03:00,31.0,51.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,04:00,29.0,50.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,05:00,28.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,06:00,29.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,07:00,26.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,08:00,21.0,47.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,09:00,27.0,46.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,10:00,31.0,45.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,11:00,27.0,42.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,12:00,24.0,38.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,13:00,22.0,37.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,14:00,20.0,36.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,15:00,17.0,36.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,16:00,19.0,41.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,17:00,21.0,43.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,18:00,25.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,19:00,26.0,51.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,20:00,24.0,54.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,21:00,27.0,61.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,22:00,35.0,68.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-03,23:00,41.0,70.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,00:00,39.0,66.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,01:00,38.0,60.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,02:00,37.0,52.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,03:00,31.0,47.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,04:00,28.0,47.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,05:00,22.0,43.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,06:00,21.0,39.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,07:00,20.0,34.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,08:00,20.0,35.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,09:00,22.0,44.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,10:00,23.0,44.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,11:00,22.0,37.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,12:00,17.0,32.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,13:00,14.0,33.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,14:00,15.0,38.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,15:00,21.0,47.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,16:00,24.0,54.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,17:00,23.0,54.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,18:00,18.0,51.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,19:00,15.0,56.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,20:00,20.0,74.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,21:00,33.0,88.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,22:00,43.0,93.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-04,23:00,44.0,89.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,00:00,37.0,77.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,01:00,29.0,62.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,02:00,32.0,54.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,03:00,31.0,49.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,04:00,32.0,47.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,05:00,33.0,44.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,06:00,29.0,43.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,07:00,34.0,45.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,08:00,32.0,48.0,Rayong Agricultural Office,12.671521,101.275875
2021-01-05,09:00,27.0,54.0,Rayong Agricultural Office,12.671521,101.275875
