date,time,pm25,pm10,station_name,lat,lon
2021-01-01,01:00,31.0,52.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,02:00,30.0,52.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,03:00,34.0,53.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,04:00,34.0,52.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,05:00,33.0,52.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,06:00,39.0,56.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,07:00,54.0,72.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,08:00,62.0,90.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,09:00,47.0,68.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,10:00,34.0,49.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,11:00,33.0,49.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,12:00,31.0,45.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,13:00,24.0,37.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,14:00,28.0,41.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,15:00,26.0,39.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,16:00,26.0,46.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,17:00,25.0,44.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,18:00,26.0,45.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,19:00,39.0,65.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,20:00,45.0,75.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,21:00,41.0,63.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,22:00,54.0,82.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-01,23:00,62.0,84.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-02,00:00,45.0,61.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-02,01:00,30.0,45.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-02,02:00,27.0,42.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-02,03:00,33.0,49.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-02,04:00,38.0,54.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-02,05:00,42.0,59.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
2021-01-02,06:00,46.0,70.0,Chom Nan Chaloem Phrakiat Public Park,16.820833,100.258056
