date,time,pm25,pm10,station_name,lat,lon
2021-01-01,00:00,21.0,24.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,01:00,20.0,23.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,02:00,17.0,20.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,03:00,17.0,40.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,04:00,19.0,57.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,05:00,19.0,47.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,06:00,18.0,30.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,07:00,18.0,19.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,08:00,18.0,22.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,09:00,19.0,30.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,10:00,18.0,33.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,11:00,25.0,30.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,12:00,25.0,34.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,13:00,21.0,33.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,14:00,16.0,27.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,15:00,13.0,21.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,16:00,13.0,17.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,17:00,11.0,22.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,18:00,12.0,32.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,19:00,15.0,44.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,20:00,17.0,53.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,21:00,18.0,49.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,22:00,21.0,33.0,Rayong Government Complex,12.706325,101.180975
2021-01-01,23:00,21.0,23.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,00:00,18.0,24.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,01:00,19.0,31.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,02:00,19.0,31.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,03:00,19.0,32.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,04:00,20.0,31.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,05:00,21.0,23.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,06:00,21.0,23.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,07:00,21.0,23.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,08:00,20.0,24.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,09:00,21.0,27.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,10:00,24.0,27.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,11:00,22.0,25.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,12:00,18.0,27.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,13:00,15.0,31.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,14:00,16.0,35.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,15:00,15.0,36.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,16:00,15.0,35.0,Rayong Government Complex,12.706325,101.180975
2021-01-02,17:00,15.0,36.0,Rayong Government Complex,12.706325,101.180975
