date,time,pm25,pm10,station_name,lat,lon
2021-01-01,00:00,20.0,46.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,01:00,19.0,42.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,02:00,21.0,44.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,03:00,23.0,41.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,04:00,23.0,36.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,05:00,20.0,44.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,06:00,17.0,40.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,07:00,15.0,44.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,08:00,17.0,46.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,09:00,20.0,53.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,10:00,20.0,44.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,11:00,21.0,40.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,12:00,21.0,45.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,13:00,16.0,28.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,14:00,12.0,32.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,15:00,11.0,31.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,16:00,12.0,32.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,17:00,16.0,37.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,18:00,19.0,36.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,19:00,19.0,51.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,20:00,20.0,50.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,21:00,25.0,63.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,22:00,30.0,80.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-01,23:00,30.0,55.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,00:00,29.0,59.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,01:00,30.0,56.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,02:00,33.0,53.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,03:00,34.0,56.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,04:00,31.0,59.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,05:00,26.0,46.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,06:00,24.0,43.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,07:00,26.0,44.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,08:00,24.0,45.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,09:00,24.0,56.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,10:00,25.0,50.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,11:00,25.0,49.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,12:00,22.0,48.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,13:00,20.0,44.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,14:00,17.0,42.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,15:00,16.0,56.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,16:00,17.0,43.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,17:00,15.0,48.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,18:00,16.0,48.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,19:00,22.0,57.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,20:00,29.0,75.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,21:00,36.0,90.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,22:00,40.0,87.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-02,23:00,47.0,88.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-03,00:00,47.0,87.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-03,01:00,43.0,85.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-03,02:00,44.0,91.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-03,03:00,50.0,84.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-03,04:00,60.0,88.0,Nakhonsawan Irrigation Project,15.686254,100.110542
2021-01-03,05:00,54.0,81.0,Nakhonsawan Irrigation Project,15.686254,100.110542
