date,time,pm25,pm10,station_name,lat,lon
2021-01-01,01:00,24.0,41.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,02:00,23.0,44.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,03:00,26.0,51.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,04:00,18.0,44.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,05:00,17.0,45.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,06:00,26.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,07:00,19.0,37.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,08:00,14.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,09:00,18.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,10:00,16.0,31.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,11:00,20.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,12:00,17.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,13:00,13.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,14:00,10.0,22.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,15:00,17.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,16:00,20.0,22.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,17:00,14.0,31.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,18:00,16.0,24.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,19:00,14.0,25.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,20:00,19.0,22.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,21:00,14.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,22:00,10.0,47.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-01,23:00,15.0,36.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,00:00,13.0,35.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,01:00,11.0,31.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,02:00,11.0,35.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,03:00,22.0,31.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,04:00,16.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,05:00,21.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,06:00,15.0,34.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,07:00,14.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,08:00,13.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,09:00,12.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,10:00,14.0,38.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,11:00,19.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,12:00,21.0,36.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,13:00,16.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,14:00,17.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,15:00,14.0,36.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,16:00,16.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,17:00,19.0,37.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,18:00,18.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,19:00,19.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,20:00,19.0,24.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,21:00,17.0,19.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,22:00,22.0,31.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-02,23:00,16.0,29.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,00:00,17.0,31.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,01:00,13.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,02:00,12.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,03:00,14.0,34.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,04:00,15.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,05:00,21.0,34.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,06:00,20.0,28.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,07:00,15.0,29.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,08:00,18.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,09:00,22.0,42.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,10:00,23.0,36.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,11:00,17.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,12:00,12.0,35.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,13:00,14.0,28.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,14:00,11.0,20.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,15:00,11.0,15.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,16:00,9.0,12.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,17:00,8.0,16.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,18:00,6.0,18.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,19:00,11.0,18.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,20:00,19.0,25.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,21:00,15.0,21.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,22:00,19.0,23.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-03,23:00,18.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,00:00,18.0,35.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,01:00,19.0,28.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,02:00,13.0,25.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,03:00,14.0,32.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,04:00,19.0,36.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,05:00,26.0,37.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,06:00,21.0,29.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,07:00,16.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,08:00,13.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,09:00,18.0,43.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,10:00,22.0,45.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,11:00,28.0,44.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,12:00,20.0,32.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,13:00,15.0,28.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,14:00,11.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,15:00,14.0,23.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,16:00,14.0,29.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,17:00,13.0,22.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,18:00,18.0,28.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,19:00,14.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,20:00,10.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,21:00,14.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,22:00,24.0,42.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-04,23:00,24.0,38.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,00:00,19.0,35.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,01:00,22.0,40.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,02:00,17.0,37.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,03:00,19.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,04:00,21.0,32.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,05:00,21.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,06:00,17.0,24.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,07:00,13.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,08:00,10.0,22.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,09:00,11.0,44.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,10:00,22.0,42.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,11:00,16.0,31.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,12:00,12.0,29.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,13:00,13.0,38.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,14:00,24.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,15:00,20.0,30.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,16:00,15.0,22.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,17:00,12.0,27.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,18:00,15.0,21.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,19:00,11.0,29.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,20:00,8.0,25.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,21:00,6.0,23.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,22:00,5.0,32.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-05,23:00,4.0,33.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,00:00,4.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,01:00,4.0,19.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,02:00,5.0,28.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,03:00,5.0,20.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,04:00,4.0,23.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,05:00,7.0,19.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,06:00,7.0,22.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,07:00,6.0,29.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,08:00,7.0,26.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,09:00,8.0,36.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,10:00,17.0,46.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,11:00,12.0,39.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,12:00,10.0,34.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,13:00,7.0,24.0,Elderly Health Rehabilitation Center,8.426923,99.961469
2021-01-06,14:00,5.0,23.0,Elderly Health Rehabilitation Center,8.426923,99.961469
